id_hhx;id_persx;persx;berichtsjahr;alterx;ha3;pa2x;ha6x;ha71x;ha8x;he181;he18_kibetrx;he187x;he19x;he201;he202x;he211;he212x;he22x;he231;he232;he233;he234;he235;he236;he237;he241x;he245x;he246x;he247x;he248;he249x;pfb_ausgef;pb3;pb4;pc5x;pc6;pc7;pc8x;pc9x;pc10;pc11x;pc121;pc122x;pc13x;pc14;pc15;pc16_fruehsonstx;pc16_spaetnachtx;pc17;pc18;pd191;pd192x;pd20;pd21x;pd22x;pe23x;pf24;pf25x;pf26x;pf271;pf272x;pf28x;pf291a;pf291bx;pf292a;pf292bx;pf293a;pf293bx;pf294a;pf294bx;pg321a;pg321b;pg322a;pg322b;pg323a;pg323b;pg324a;pg324b;pg325a;pg325b;pg326a;pg326b;pg331a;pg331b;pg332a;pg332b;pg333a;pg333b;pg334a;pg334b;pg335a;pg335b;pg336a;pg336b;pg337a;pg337b;pg338a;pg338b;pg339a;pg339b;pg3310a;pg3310b;ph341;ph342;ph343;ph344;ph345;ph346;ph347;ph348;ph349;ph3410;ph3411;ph3412;ph3413;ph3414;ph35;pi361a;pi361b;pi362a;pi362b;pi363a;pi363b;pi364a;pi364b;pi365a;pi365b;pi366a;pi366b;pi367a;pi367b;pi368a;pi368b;pi369a;pi369b;pi3610a;pi3610b;pi3611a;pi3611b;pk381;pk382;pk383;pk384;pk385;pk386;pk387;pk388;pk389;pk3810;pk3811;pk3812;pk3813;pk391;pk392;pk393;pk394;pk395;pk396;pk401x;pk402ax;pk402bx;pk402cx;pk402dx;pk402ex;alter_gr1;alter_gr2;soz;erw_typ;isced;bildung_typ;pf31_typ;erw_part;hrfp80;hrfk80
2522;25221;1;2012;47;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;4;-2;1;50;50;2;13;3;-2;-2;3;2;-2;-2;1;3;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;1;2;2;0;1;1;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;1;3;2;0;2;0;4;4;4;3;3;2;9;2;2;4;4;3;2;2;2;3;2;2;2;1;759;-2;-2;-2;-2;5;5;1;1;5;3;6;2;237350;
2522;25222;2;2012;48;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;2;25;25;2;16;1;20;30;1;2;-2;-2;1;2;2;-2;-2;-2;-2;3;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;4;1;1;1;1;1;2;2;0;1;1;1;2;1;1;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;4;4;3;3;2;2;9;3;9;4;4;3;4;2;2;3;2;2;2;1;110;-2;-2;-2;-2;5;5;3;2;5;3;6;1;209751;
2522;25223;3;2012;21;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;1;1;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;9;9;3;3;4;5;5;5;5;1;3;1;1;3;2;2;4;2;2;0;-2;-2;-2;-2;-2;3;3;5;3;3;2;1;-2;226266;
2522;25224;4;2012;21;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;6;1;2;-1;2;3;3;1;22;3;-2;-2;-1;2;-2;-2;1;5;2;-2;-2;-2;-2;1;1;1;30;1;2;28;1;6;2;0;2;0;2;0;1;4;2;0;1;3;2;0;2;0;2;0;1;1;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;3;4;2;9;9;9;2;3;3;3;4;3;3;4;2;4;2;1;790;-2;-2;-2;-2;3;3;5;3;1;1;1;-2;237197;
2522;25225;5;2012;15;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;34;1;2;39;1;6;2;0;2;0;2;0;1;6;2;0;1;1;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;4;4;9;9;9;9;9;3;3;9;4;5;4;2;2;3;2;3;815;820;790;-2;-2;2;2;-2;-2;1;-2;1;-2;261813;
2523;25231;1;2012;45;2;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;4;-2;1;35;35;2;17;1;50;45;3;2;-2;-2;2;4;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;2;0;2;0;1;7;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;2;2;1;2;1;2;2;1;2;2;2;2;2;1;2;0;2;0;1;2;1;1;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;2;1;2;2;1;9;2;1;5;3;1;1;2;3;1;4;4;4;0;-2;-2;-2;-2;-2;5;5;1;1;5;3;6;1;297109;
2523;25232;2;2012;54;1;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;4;-2;1;35;35;2;13;3;-2;-2;3;2;-2;-2;1;1;2;-2;-2;-2;-2;4;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;2;0;2;0;1;9;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;1;1;2;1;2;2;1;2;2;2;2;2;4;2;0;2;0;1;2;2;0;1;1;2;0;2;0;1;1;1;1;2;0;2;0;2;2;1;2;1;1;9;3;1;1;1;9;1;2;3;2;4;3;4;0;-2;-2;-2;-2;-2;5;5;1;1;5;3;6;1;237350;
2523;25233;3;2012;12;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;30;1;1;29;1;5;2;0;2;0;2;0;1;3;2;0;2;0;1;6;2;0;2;0;2;0;1;4;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;1;2;1;9;1;9;1;2;4;1;9;3;3;4;3;3;3;0;-2;-2;-2;-2;-2;2;2;-2;-2;1;-2;1;-2;261146;
2523;25234;4;2012;12;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;34;2;0;28;1;3;2;0;2;0;2;0;1;2;2;0;2;0;1;6;1;2;1;1;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;0;2;0;1;2;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;9;9;1;3;1;9;1;9;1;3;3;1;1;3;3;4;3;3;2;1;761;-2;-2;-2;-2;2;2;-2;-2;1;-2;1;-2;261813;
2523;25235;5;2012;10;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;29;2;0;24;1;3;2;0;2;0;2;0;1;3;1;1;2;0;1;6;1;5;2;0;2;0;-1;-1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;0;2;0;1;2;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;9;9;1;2;1;9;1;9;9;2;3;9;1;3;3;3;4;4;4;0;-2;-2;-2;-2;-2;2;1;-2;-2;1;-2;1;-2;261813;
2524;25241;1;2012;54;2;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;40;40;2;16;1;25;30;1;2;-2;-2;2;5;2;-2;-2;-2;-2;3;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;6;1;1;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;3;2;2;9;9;3;3;2;9;2;2;2;3;2;2;2;0;-2;-2;-2;-2;-2;5;5;3;1;5;3;6;-2;224602;
2524;25242;2;2012;19;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;1;2;2;1;40;40;2;9;1;7;10;1;1;1;1;2;1;2;-2;-2;-2;-2;1;1;2;14;2;0;16;2;0;2;0;2;0;2;0;1;8;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;9;-1;3;3;3;9;9;-1;-1;3;3;3;3;3;3;3;3;0;-2;-2;-2;-2;-2;3;3;3;1;2;1;1;-2;760589;
2524;25243;3;2012;14;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;40;2;0;40;2;0;2;0;2;0;1;2;1;8;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;3;2;3;9;9;9;9;3;3;3;3;3;3;3;3;3;3;0;-2;-2;-2;-2;-2;2;2;-2;-2;1;-2;1;-2;306020;
2525;25251;1;2012;60;2;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;3;1;1;40;40;2;15;1;2;20;2;2;-2;-2;2;5;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;1;8;1;3;1;2;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;0;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;9;9;9;1;2;1;9;9;1;1;1;1;1;3;4;2;5;5;5;0;-2;-2;-2;-2;-2;5;5;2;1;5;3;6;-2;1061182;
2526;25261;1;2012;48;2;1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;2;2;25;30;2;17;2;-2;-2;1;2;-2;-2;2;4;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;9;3;3;1;2;9;2;-1;2;3;3;3;3;3;4;2;3;3;0;-2;-2;-2;-2;-2;5;5;3;2;3;2;3;-2;1244074;
2527;25271;1;2012;59;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;3;1;1;40;40;2;16;1;14;20;1;2;-2;-2;1;1;1;1;12;4;4;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;2;0;2;0;1;4;1;3;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;5;5;5;3;3;5;9;9;9;5;2;3;3;1;1;5;1;1;3;0;-2;-2;-2;-2;-2;5;5;2;1;5;3;6;3;691484;
2527;25272;2;2012;63;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;10;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;2;0;1;5;1;4;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;0;2;0;2;0;1;2;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;3;3;9;9;9;9;-1;-1;3;3;3;3;4;1;1;1;0;-2;-2;-2;-2;-2;5;5;8;3;3;2;3;1;717411;
2527;25273;3;2012;24;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;9;2;0;1;4;1;5;1;20;2;0;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;4;4;3;3;3;4;9;-1;-1;4;4;1;1;4;4;2;2;0;-2;-2;-2;-2;-2;3;3;5;3;5;3;6;-2;605596;
2527;25274;4;2012;20;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;9;2;0;1;2;1;3;1;9;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;1;2;1;2;2;0;2;0;2;0;2;0;9;9;5;5;3;9;5;9;9;5;5;3;3;1;3;4;1;1;1;0;-2;-2;-2;-2;-2;3;3;5;3;3;2;1;-2;605596;
2528;25281;1;2012;46;2;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;3;1;1;40;40;2;16;1;18;15;1;2;-2;-2;1;5;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;1;3;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;10;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;1;1;1;1;9;9;9;1;1;1;1;2;3;3;3;4;4;1;790;-2;-2;-2;-2;5;5;2;1;5;3;6;1;1435317;
2528;25282;2;2012;63;1;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;39;39;2;17;1;1;5;2;2;-2;-2;1;4;2;-2;-2;-2;-2;4;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;1;3;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;10;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;1;1;1;1;9;9;9;1;1;1;1;2;2;4;3;4;4;2;790;719;-2;-2;-2;5;5;3;1;5;3;4;1;1641389;
2529;25291;1;2012;63;2;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;7;1;1;1;2;5;10;1;19;1;17;20;1;2;-2;-2;1;5;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;1;3;2;0;2;0;1;4;2;0;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;9;9;9;2;4;9;9;9;2;4;2;2;4;4;2;4;4;5;0;-2;-2;-2;-2;-2;5;5;7;3;3;2;3;-2;696808;
2530;25301;1;2012;46;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;1;1;40;40;2;1;1;10;10;1;2;-2;-2;2;4;2;-2;-2;-2;-2;4;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;2;0;2;0;2;0;1;1;2;0;2;0;2;0;1;10;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;2;0;2;0;9;3;1;1;2;1;9;9;9;4;4;1;2;4;3;4;3;3;4;0;-2;-2;-2;-2;-2;5;5;4;1;3;2;3;2;1682511;
2530;25302;2;2012;55;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;2;2;15;15;-1;7;1;1;10;1;1;1;1;2;1;1;2;12;5;12;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;1;5;2;0;2;0;2;0;2;0;2;0;2;0;1;5;3;3;3;3;4;1;9;9;9;4;4;1;2;2;2;4;2;2;3;0;-2;-2;-2;-2;-2;5;5;3;2;5;3;5;1;1604567;
2531;25311;1;2012;75;2;4;1;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;1;10;1;8;2;0;2;0;1;3;2;0;2;0;2;0;2;0;2;0;9;9;1;9;1;9;9;9;9;1;1;2;2;4;4;1;5;5;5;0;-2;-2;-2;-2;-2;6;6;6;3;2;1;1;-2;2042819;
2532;25321;1;2012;22;1;1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;2;0;1;2;2;0;1;20;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;0;2;0;1;1;2;0;2;0;2;0;2;0;1;1;2;0;1;1;2;0;9;3;4;5;3;5;3;4;2;5;4;3;4;2;1;4;1;2;1;2;719;510;-2;-2;-2;3;3;5;3;5;3;6;-2;1547654;
2533;25331;1;2012;71;2;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;3;5;9;3;9;9;9;9;4;4;3;3;2;4;2;2;2;2;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;5;3;1413567;
2533;25332;2;2012;75;1;2;2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;3;9;9;9;9;9;9;9;2;2;2;9;2;5;2;3;4;4;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;6;3;1166886;
2534;25341;1;2012;71;1;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;1;2;-1;2;7;10;1;14;1;5;35;1;2;-2;-2;2;5;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;9;9;9;1;9;9;9;1;1;1;1;3;4;2;4;5;5;0;-2;-2;-2;-2;-2;6;6;6;3;3;2;3;-2;2463096;
2535;25351;1;2012;45;2;1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;-1;2;30;-1;2;3;1;6;15;1;2;-2;-2;2;5;1;1;12;4;2;4;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;3;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;9;3;3;2;1;9;9;9;2;3;2;2;3;2;2;3;4;4;0;-2;-2;-2;-2;-2;5;5;4;2;3;2;3;-2;178494;
2535;25352;2;2012;10;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;26;1;2;28;1;1;2;0;2;0;2;0;1;7;1;2;2;0;1;20;1;6;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;9;1;9;9;9;9;9;1;1;1;9;5;5;1;5;5;5;0;-2;-2;-2;-2;-2;2;1;-2;-2;1;-2;1;-2;273873;
2536;25361;1;2012;48;2;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;40;40;2;15;1;1;5;2;2;-2;-2;2;5;2;-2;-2;-2;-2;4;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;10;1;5;1;3;1;2;1;8;2;0;1;2;2;0;2;0;2;0;1;3;2;0;2;0;2;0;2;0;2;0;1;2;2;2;2;2;1;1;1;2;2;2;2;2;4;2;0;2;0;2;0;1;1;2;0;2;0;1;1;2;0;2;0;2;0;2;0;1;4;1;3;4;1;9;3;2;4;3;1;2;1;2;4;2;3;3;0;-2;-2;-2;-2;-2;5;5;3;1;4;2;3;-2;1604742;
