id_hhx;id_persx;persx;berichtsjahr;alterx;ha3x;ha6x;ha81x;ha9x;he201;he20_kibetr1x;he20_kibetr2x;he211x;he212;he221x;he222;he23_sprachfx;he233x;he23_kunstx;he236x;he237x;he238x;he239;he2311x;pfb_ausgef;pa2x;pa3;pa4x;pb5x;pb6;pc7x;pc8;pc9;pc10x;pc11x;pc12x;pc13;pc15bx;pc16;pc171;pc172x;pc18x;pc19;pc20;pc21_fruehx;pc21_spaetx;pc22;pd231;pd232x;pd24x;pe25bx;pf26;pf27x;pf28x;pf29x;pf30;pg311;pg312;pg313;pg314;pg315;pg316;pg317;pg318;pg319;pg3110;pg3111;pg3112;pg3113;pg3114;pg3115;pg32;ph33a;ph33bx;ph34;ph35x;ph361a;ph361bx;ph362a;ph362bx;ph363a;ph363bx;ph364a;ph364bx;ph365a;ph365bx;ph366a;ph366bx;ph367a;ph367bx;ph368a;ph368bx;ph369a;ph369bx;ph3610a;ph3610bx;ph3611a;ph3611bx;ph3612a;ph3612bx;ph3613a;ph3613bx;ph3614a;ph3614bx;ph3615a;ph3615bx;pi37;pi381;pi382;pi383;pi384;pi385;pi386;pi387;pi388;pi389;pi3810;pi3811;pi3812;pi3813;pi3814;pi3815;pi3816;pi391;pi392;pi393;pi394;pi395;pi396;pi397;pi398;pi399;pi3910;pi3911;pi3912;pi401;pi402;pi403;pi404;pi405;pi406;pi411;pi412;pj42x;pj43x;pj44x;pj45;pj46;hrf_p80;hrf_k80;alter_gr1;alter_gr2;soz;erw_typ;erw_part;isced;bildung_typ;pf29_typ;migr
03389;03389_01;1;2022;67;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;5;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;9;9;3;3;3;9;9;9;9;3;3;3;3;3;3;5;5;5;5;5;1;5;5;5;5;3;5;9;9;5;9;9;1;2;2;1;1;2;2;-2;11270.372402;;6;6;6;3;-2;3;2;3;2
03390;03390_01;1;2022;54;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;2;1;1;35;35;6;2;5123;4;2;-2;-2;1;2;-2;-2;5;2;-2;-2;5;2;-2;3;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;2;1;2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;3;3;3;3;3;9;9;9;3;3;3;3;3;3;4;4;5;5;5;3;4;3;4;4;4;5;1;1;5;2;9;1;3;4;1;1;3;2;-2;7327.2946643;;5;5;4;1;3;3;2;3;2
03390;03390_02;2;2022;58;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;10;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;1;2;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;10;9;9;3;3;3;3;9;9;9;9;3;3;3;3;3;3;4;5;5;4;5;1;5;5;5;5;5;5;1;1;4;1;9;1;5;5;1;1;3;2;-2;5866.3152191;;5;5;8;3;1;3;2;3;2
03391;03391_01;1;2022;42;2;1;1;1;;;;;;;;;;;;;;;;1;3;2;-2;4;1;1;1;2;36;28;13;2;7154;3;1;2;10;2;2;-2;-2;5;2;-2;-2;9;2;-2;8;14;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;1;9;9;9;2;1;3;9;9;3;2;2;2;2;2;3;2;2;1;2;3;4;2;1;2;2;1;5;1;1;1;1;9;2;5;5;2;1;3;2;-2;1678.7555348;;4;4;3;2;-2;6;3;6;1
03391;03391_02;2;2022;3;2;3;1;1;2;21;40;5;2;-2;1;-2;-2;1;2;5;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1492.5006412;1;-2;-2;-2;-2;-2;-2;-2;2
03391;03391_03;3;2022;10;2;3;1;1;1;-2;-2;-2;1;30;2;-2;-2;-2;-2;-2;-2;1;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;-2;-2;-2;-2;-2;-2;2
03392;03392_01;1;2022;49;2;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;25;25;8;2;2632;4;1;10;10;2;2;-2;-2;5;2;-2;-2;5;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;1;1;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;3;9;3;3;3;2;3;9;9;9;4;4;2;3;3;3;2;2;4;3;5;4;4;2;3;2;1;4;5;5;5;2;9;3;1;1;1;1;4;1;2;3490.2516518;;5;5;3;2;2;3;2;3;2
03392;03392_02;2;2022;52;1;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;3;-2;2;13;38;13;1;5132;4;1;20;20;1;1;1;1;3;2;-2;-2;3;2;-2;3;4;-2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;-2;-2;-2;2;-2;2;-2;1;0;2;-2;2;-2;2;-2;1;5;2;-2;2;-2;1;1;1;1;2;-2;2;-2;2;-2;2;-2;4;3;9;2;3;2;5;4;9;3;2;5;3;4;3;3;3;4;1;3;4;1;4;4;3;4;2;2;5;2;2;4;1;9;2;4;2;1;1;4;1;1;2149.8195711;;5;5;2;2;2;3;2;3;2
03392;03392_03;3;2022;14;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;3;3;3;9;9;9;9;3;3;3;3;3;3;2;5;4;5;5;2;4;4;3;4;3;4;1;2;4;1;2;5;3;4;1;1;1;2;-2;3535.7545937;;2;2;-2;-2;-2;1;-2;1;2
03392;03392_04;4;2022;13;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;9;3;3;3;9;9;9;9;3;3;3;3;9;3;4;4;4;5;5;1;5;3;5;3;2;4;1;1;4;1;3;2;3;4;1;1;1;2;-2;3535.7545937;;2;2;-2;-2;-2;1;-2;1;2
03392;03392_05;5;2022;11;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;10;9;9;9;3;3;9;9;9;9;9;3;3;3;3;9;3;4;5;4;5;5;1;5;3;4;2;2;5;2;1;4;2;5;4;3;2;1;1;1;2;-2;3535.7545937;;2;1;-2;-2;-2;1;-2;1;2
03393;03393_01;1;2022;44;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;1;37;35;13;2;9213;2;1;6;20;2;2;-2;-2;5;2;-2;-2;10;2;-2;7;13;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;7;9;9;9;3;3;3;3;2;2;3;3;1;2;3;3;3;3;1;2;1;2;3;2;3;3;1;1;1;1;2;1;1;9;1;6;8;1;1;3;2;-2;9985.5624227;;4;4;3;1;-2;6;3;6;2
03394;03394_01;1;2022;52;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;40;32;3;2;7224;3;1;6;15;3;2;-2;-2;4;2;-2;-2;11;2;-2;8;13;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;2;9;2;3;2;2;2;9;3;9;1;1;1;3;2;3;2;4;1;4;4;4;1;1;2;2;3;5;1;2;1;1;9;2;3;4;1;1;2;2;-2;3248.7375175;;5;5;3;1;2;6;3;6;2
03394;03394_02;2;2022;45;2;2;2;2;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;2;26;20;3;2;6113;4;1;8;20;2;2;-2;-2;5;2;-2;-2;6;2;-2;8;14;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;3;9;3;1;3;3;3;9;9;9;3;3;3;9;3;3;2;3;3;4;3;3;3;3;3;3;3;4;1;1;1;1;9;4;2;2;2;2;1;2;-2;2565.9879126;;5;5;3;2;1;7;3;6;1
03394;03394_03;3;2022;16;2;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;6;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;2;2;2;3;9;2;1;1;1;2;2;9;3;2;1;5;1;4;3;4;1;3;4;2;3;5;1;1;1;1;9;1;4;4;1;2;2;2;-2;3091.248169;;2;2;5;3;-2;2;1;1;1
03394;03394_04;4;2022;14;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;9;9;9;3;3;3;9;9;9;9;1;2;2;3;9;3;3;1;2;1;4;3;2;3;4;2;2;1;3;1;5;1;9;2;6;7;1;2;4;1;2;2611.4908545;;2;2;-2;-2;-2;1;-2;1;1
03395;03395_01;1;2022;65;1;1;1;1;;;;;;;;;;;;;;;;1;5;2;-2;4;1;1;1;2;30;38;18;1;3412;4;1;3;20;2;2;-2;-2;4;2;-2;-2;4;2;-2;3;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;9;9;9;9;9;3;9;9;9;9;3;-1;-1;3;3;9;1;5;4;5;5;3;3;5;5;5;5;5;9;9;4;9;9;9;1;1;1;1;2;2;-2;13015.612301;;6;6;3;2;-2;3;2;3;2
03396;03396_01;1;2022;69;2;1;1;1;;;;;;;;;;;;;;;;1;4;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;1;2;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;2;1;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;0;2;-2;0;9;9;9;9;2;2;9;9;9;9;1;1;2;2;2;2;2;2;1;1;3;3;1;3;3;1;1;5;-1;-1;-1;-1;-1;-1;-1;-1;1;2;3;1;2;9654.2982738;;6;6;6;3;-2;2;1;2;1
03397;03397_01;1;2022;64;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;2;1;1;40;40;3;2;5131;4;1;3;20;1;1;1;1;4;2;-2;-2;5;2;-2;4;4;-2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;3;9;3;2;3;3;5;9;9;3;2;2;3;3;3;9;1;1;3;5;3;5;1;2;5;2;3;5;9;2;9;4;9;5;3;4;1;1;3;1;2;2092.2797027;;5;5;4;1;1;3;2;3;2
03397;03397_02;2;2022;46;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;40;30;3;2;2312;4;1;3;15;1;1;1;2;4;2;-2;-2;4;2;-2;8;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;4;2;9;2;2;2;3;3;9;9;9;3;3;3;3;3;9;2;1;5;4;5;4;4;1;3;3;3;5;9;9;9;1;9;4;3;3;1;1;4;1;2;2068.9580959;;5;5;3;1;1;4;2;3;2
03397;03397_03;3;2022;15;2;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;10;9;9;9;3;3;3;9;9;9;9;3;3;2;3;3;9;4;1;5;5;5;3;4;3;3;3;4;5;1;1;5;1;9;5;4;6;1;1;2;2;-2;1921.7190187;;2;2;-2;-2;-2;1;-2;1;2
03398;03398_01;1;2022;56;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;2;1;1;38;38;5;2;5132;4;1;23;20;1;2;-2;-2;4;2;-2;-2;5;2;-2;3;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;2;2;2;2;2;9;3;9;9;9;1;1;1;2;2;3;2;3;1;2;5;3;1;2;3;2;4;5;5;1;2;1;1;5;4;4;1;1;4;1;1;6367.2929897;;5;5;4;1;3;3;2;3;2
03398;03398_02;2;2022;59;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;10;1;2;1;2;3;10;13;2;5411;4;1;1;10;3;2;-2;-2;5;2;-2;-2;1;2;-2;6;4;-2;2;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;5;9;2;2;3;3;3;9;9;3;3;2;3;3;3;9;3;4;3;3;4;5;3;4;4;3;4;5;9;9;2;1;5;2;4;5;1;1;2;2;-2;5815.1677545;;5;5;8;3;1;3;2;3;2
03398;03398_03;3;2022;21;2;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;6;7;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;9;3;3;3;2;9;3;3;9;3;3;3;3;3;3;3;2;1;2;5;1;3;3;1;2;1;3;2;5;9;1;1;2;7;7;1;1;1;2;-2;4428.9788029;;3;3;5;3;-2;4;2;4;2
03398;03398_04;4;2022;19;1;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;5;1;2;2;1;38;30;4;2;3212;4;2;-2;-2;1;2;-2;-2;5;2;-2;-2;2;1;2;6;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;9;9;9;3;3;9;3;3;9;9;1;3;3;3;3;3;4;4;3;3;5;1;3;3;4;2;3;4;2;1;9;1;1;5;5;8;1;1;2;2;-2;6445.9594866;;3;3;3;1;-2;2;1;1;2
03399;03399_01;1;2022;31;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;7;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;1;0;1;0;2;-2;1;1;1;2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;3;9;9;3;2;3;9;9;9;9;2;2;2;2;2;3;3;1;1;1;5;4;1;2;3;2;1;2;1;1;3;1;1;1;5;5;1;1;3;2;-2;4182.9828845;;4;4;7;3;-2;3;2;3;2
03399;03399_02;2;2022;7;2;3;1;1;1;-2;-2;-2;1;16;2;-2;-2;-2;3;2;4;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2513.8120317;1;-2;-2;-2;-2;-2;-2;-2;2
03400;03400_01;1;2022;30;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;3;-2;2;26;20;14;2;8414;4;1;2;10;1;2;-2;-2;1;2;-2;-2;9;2;-2;8;14;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;0;1;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;9;9;1;2;1;2;3;9;2;1;2;2;1;9;2;3;2;2;2;4;1;4;1;1;5;1;3;4;2;1;4;1;5;1;4;4;1;1;2;2;-2;2175.6040411;;4;4;2;2;3;7;3;6;2
03400;03400_02;2;2022;28;1;2;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;1;1;2;1;38;30;17;2;6313;4;1;7;20;1;1;1;2;3;1;1;10;3;1;3;8;1;-2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;9;2;2;2;2;4;1;2;3;2;2;3;9;2;3;1;2;1;4;3;4;2;1;5;2;3;2;1;1;5;1;5;1;5;7;1;1;2;2;-2;1702.2661023;;4;4;5;3;2;3;2;1;2
03401;03401_01;1;2022;47;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;40;30;5;1;4344;1;-2;-2;-2;3;2;-2;-2;4;2;-2;-2;10;2;-2;7;13;3;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;1;2;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;2;4;2;2;4;9;1;1;2;1;2;9;2;9;4;3;2;5;2;5;3;2;3;1;3;5;3;1;1;1;5;2;5;6;1;1;1;2;-2;12907.423325;;5;5;3;1;-1;6;3;6;2
03401;03401_02;2;2022;32;2;2;1;2;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;-1;-1;1;-1;-1;-1;1
03402;03402_01;1;2022;49;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;7;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;3;1;-2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;9;9;9;3;3;9;9;9;9;3;3;3;3;3;3;5;5;5;3;5;2;3;5;5;1;1;4;1;4;1;1;5;2;4;4;1;1;3;2;-2;16038.749063;;5;5;7;3;-2;2;1;1;2
03403;03403_01;1;2022;47;2;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;3;-2;1;40;35;13;2;7323;3;1;23;30;2;2;-2;-2;5;2;-2;-2;9;2;-2;8;12;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;-1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;2;9;2;2;2;2;3;9;2;9;1;2;2;1;3;2;2;2;3;3;4;4;2;2;2;2;2;4;2;2;1;1;2;2;4;4;1;1;3;1;2;1202.5712227;;5;5;2;1;1;6;3;6;2
03403;03403_02;2;2022;46;1;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;1;1;5;-2;1;65;45;12;1;9314;4;1;2;5;3;2;-2;-2;1;1;2;10;7;2;-2;7;4;-2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;1;9;2;2;3;2;1;9;2;3;2;2;1;2;2;9;1;4;1;3;4;3;2;1;2;3;3;5;1;1;1;1;5;1;3;4;1;1;3;2;-2;1579.232129;;5;5;1;1;1;4;2;3;2
03403;03403_03;3;2022;19;1;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;6;1;-2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;3;3;3;2;9;4;3;9;4;3;3;3;4;4;3;2;2;4;3;2;2;2;3;2;2;3;1;1;2;1;1;5;6;7;1;1;2;2;-2;773.55646002;;3;3;5;3;-2;2;1;1;2
03403;03403_04;4;2022;16;2;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;6;1;-2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;9;9;9;3;3;3;3;9;9;9;3;3;3;3;3;3;4;3;2;1;4;2;3;2;2;2;3;2;1;2;2;1;1;1;6;7;1;1;1;2;-2;1594.5748461;;2;2;5;3;-2;2;1;1;2
03403;03403_05;5;2022;12;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;9;3;3;2;9;9;9;9;3;4;3;3;4;3;3;2;3;3;4;2;4;1;3;1;3;2;1;2;9;1;1;5;7;6;1;1;2;2;-2;1416.4023559;;2;2;-2;-2;-2;1;-2;1;2
03404;03404_01;1;2022;35;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;1;40;40;8;2;9243;2;1;25;25;2;2;-2;-2;4;1;1;5;9;2;-2;7;13;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;3;2;3;3;9;3;3;3;2;3;3;2;4;4;2;4;3;4;2;3;4;2;3;3;4;5;2;5;1;1;1;4;4;1;1;2;2;-2;6519.5653918;;4;4;3;1;-2;6;3;6;2
03404;03404_02;2;2022;73;1;6;1;1;;;;;;;;;;;;;;;;1;4;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;3;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;4;1;9;9;9;3;9;9;9;9;4;4;3;3;3;3;4;3;4;3;4;2;4;2;1;4;4;2;1;2;2;1;1;2;6;6;2;2;2;2;-2;6665.9361812;;6;6;6;3;-2;2;1;1;1
